Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,DeliveryMissing,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Country_y,State_y,Square Meters,Open Date,Exchange
1893026,2,2020-03-07,2020-03-08,41570,0,433,8,AUD,False,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1937-08-15,Adventure Works Desktop PC2.33 XD233 White,Adventure Works,White,321.05,969.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.5087
1893026,3,2020-03-07,2020-03-08,41570,0,2050,2,AUD,False,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1937-08-15,Litware Microwave 2.2CuFt M125 Blue,Litware,Blue,91.97,199.99,803,Microwaves,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.5087
1893026,4,2020-03-07,2020-03-08,41570,0,1441,1,AUD,False,Male,Rory Brough,East Point,NT,Northern Territory,820,Australia,Australia,1937-08-15,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.5087
1893029,1,2020-03-07,2020-03-10,1486787,0,1702,5,USD,False,Male,David Myers,New York,NY,New York,10013,United States,North America,2001-03-11,SV Hand Games for Office worker L28 Red,Southridge Video,Red,5.63,16.99,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1893029,2,2020-03-07,2020-03-10,1486787,0,1536,8,USD,False,Male,David Myers,New York,NY,New York,10013,United States,North America,2001-03-11,The Phone Company PDA GPS Phone 3.7 inch M930 Black,The Phone Company,Black,137.04,298.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1893037,1,2020-03-07,2020-03-17,1388042,0,55,8,USD,False,Male,Kenneth Tucker,Sacramento,CA,California,95826,United States,North America,1943-04-03,WWI 4GB Video Recording Pen X200 Pink,Wide World Importers,Pink,98.07,296.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1893037,2,2020-03-07,2020-03-17,1388042,0,2497,1,USD,False,Male,Kenneth Tucker,Sacramento,CA,California,95826,United States,North America,1943-04-03,Headphone Adapter for Contoso Phone E130 White,Contoso,White,5.09,9.99,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1894001,1,2020-03-08,2020-03-12,1370349,0,2505,2,USD,False,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,United States,North America,1954-05-31,Contoso Touch Stylus Pen E150 Red,Contoso,Red,5.09,9.99,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1894001,2,2020-03-08,2020-03-12,1370349,0,1031,2,USD,False,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,United States,North America,1954-05-31,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum,Azure,75.88,165.0,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1894001,3,2020-03-08,2020-03-12,1370349,0,1485,4,USD,False,Female,Carrie Hall,Carbondale,PA,Pennsylvania,18407,United States,North America,1954-05-31,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,1,2020-03-09,2020-03-11,1966751,0,370,9,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Adventure Works Laptop12 M1201 White,Adventure Works,White,195.24,382.95,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,2,2020-03-09,2020-03-11,1966751,0,1633,2,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,3,2020-03-09,2020-03-11,1966751,0,1638,7,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Contoso DVD 58 DVD Storage Binder M55 Red,Contoso,Red,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,4,2020-03-09,2020-03-11,1966751,0,465,2,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Proseware LCD20 M200 Black,Proseware,Black,119.11,259.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,5,2020-03-09,2020-03-11,1966751,0,440,1,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Silver,112.14,219.95,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,6,2020-03-09,2020-03-11,1966751,0,2513,1,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Contoso Bluetooth Active Headphones L15 Red,Contoso,Red,43.07,129.99,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1895000,7,2020-03-09,2020-03-11,1966751,0,2228,3,USD,False,Female,Martina Pfaff,Eau Claire,WI,Wisconsin,54701,United States,North America,1959-09-15,Adventure Works Desk Lamp E1300 Blue,Adventure Works,Blue,40.76,79.95,806,Lamps,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1895001,1,2020-03-09,2020-03-13,846847,0,1537,3,EUR,False,Female,Solveig van Houte,IJmuiden,NH,Noord-Holland,1976 CR,Netherlands,Europe,1935-09-03,The Phone Company PDA GPS Phone 4.7 inch L950 Black,The Phone Company,Black,121.93,368.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,0.8729
1895001,2,2020-03-09,2020-03-13,846847,0,1639,4,EUR,False,Female,Solveig van Houte,IJmuiden,NH,Noord-Holland,1976 CR,Netherlands,Europe,1935-09-03,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.8729
1895015,1,2020-03-09,2020-03-11,1306881,0,2109,1,USD,False,Male,Charles Lawson,Lexington,MA,Massachusetts,2421,United States,North America,1979-03-12,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances,Online,Online,1402.1969696969697,2010-01-01,1.0
1895015,2,2020-03-09,2020-03-11,1306881,0,1694,4,USD,False,Male,Charles Lawson,Lexington,MA,Massachusetts,2421,United States,North America,1979-03-12,SV Hand Games women M40 Black,Southridge Video,Black,4.08,8.88,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1896002,1,2020-03-10,2020-03-13,1699570,0,957,7,USD,False,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,A. Datum Full Frame Digital Camera X300 Black,A. Datum,Black,76.53,231.0,401,Digital Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,1.0
1896002,2,2020-03-10,2020-03-13,1699570,0,492,2,USD,False,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,Adventure Works LCD22W M200 Black,Adventure Works,Black,224.97,679.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896002,3,2020-03-10,2020-03-13,1699570,0,104,1,USD,False,Male,John Iraheta,Portland,OR,Oregon,97218,United States,North America,1987-11-10,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,52.88,115.0,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1896008,1,2020-03-10,2020-03-13,1637399,0,322,3,USD,False,Male,Robert Trew,Indianapolis,IN,Indiana,46214,United States,North America,1993-02-22,SV Car Video LCD7 M7002 Silver,Southridge Video,Silver,169.69,369.0,205,Car Video,2,TV and Video,Online,Online,1402.1969696969697,2010-01-01,1.0
1896008,2,2020-03-10,2020-03-13,1637399,0,438,1,USD,False,Male,Robert Trew,Indianapolis,IN,Indiana,46214,United States,North America,1993-02-22,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896008,3,2020-03-10,2020-03-13,1637399,0,3,5,USD,False,Male,Robert Trew,Indianapolis,IN,Indiana,46214,United States,North America,1993-02-22,Contoso 1G MP3 Player E100 White,Contoso,White,7.4,14.52,101,MP4&MP3,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1896010,1,2020-03-10,2020-03-15,1864354,0,1426,3,USD,False,Female,Bonnie Benoit,Lubbock,TX,Texas,79401,United States,North America,1963-06-02,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1896010,2,2020-03-10,2020-03-15,1864354,0,723,2,USD,False,Female,Bonnie Benoit,Lubbock,TX,Texas,79401,United States,North America,1963-06-02,Proseware Photo Ink jet Printer E290 White,Proseware,White,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896010,3,2020-03-10,2020-03-15,1864354,0,1437,2,USD,False,Female,Bonnie Benoit,Lubbock,TX,Texas,79401,United States,North America,1963-06-02,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1896011,1,2020-03-10,2020-03-13,1152079,0,1662,6,GBP,False,Male,Nathan John,THE CRONK,Isle of Man,Isle of Man,IM7 8XT,United Kingdom,Europe,1975-05-04,MGS Hand Games for students E400 Yellow,Tailspin Toys,Yellow,3.56,6.99,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7672
1896011,2,2020-03-10,2020-03-13,1152079,0,558,6,GBP,False,Male,Nathan John,THE CRONK,Isle of Man,Isle of Man,IM7 8XT,United Kingdom,Europe,1975-05-04,Proseware Screen 113in X1609 White,Proseware,White,99.06,299.0,305,Projectors & Screens,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.7672
1896012,1,2020-03-10,2020-03-15,1921829,0,1438,3,USD,False,Male,Jirí Veverka,New York,NY,New York,10007,United States,North America,1941-05-09,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1896012,2,2020-03-10,2020-03-15,1921829,0,1353,7,USD,False,Male,Jirí Veverka,New York,NY,New York,10007,United States,North America,1941-05-09,Contoso KSU-less key system M38 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1896012,3,2020-03-10,2020-03-15,1921829,0,57,7,USD,False,Male,Jirí Veverka,New York,NY,New York,10007,United States,North America,1941-05-09,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Black,79.53,156.0,104,Recording Pen,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1896012,4,2020-03-10,2020-03-15,1921829,0,1675,1,USD,False,Male,Jirí Veverka,New York,NY,New York,10007,United States,North America,1941-05-09,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,1,2020-03-10,2020-03-16,1991961,0,1433,3,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,Grey,141.64,308.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,2,2020-03-10,2020-03-16,1991961,0,1656,8,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,3,2020-03-10,2020-03-16,1991961,0,420,3,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,254.86,499.9,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,4,2020-03-10,2020-03-16,1991961,0,423,1,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,Adventure Works Desktop PC2.30 MD230 Black,Adventure Works,Black,275.46,599.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,5,2020-03-10,2020-03-16,1991961,0,1687,1,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,SV Hand Games men M30 Yellow,Southridge Video,Yellow,3.16,6.88,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1896013,6,2020-03-10,2020-03-16,1991961,0,520,2,USD,False,Female,Audrey Munz,Sellersburg,IN,Indiana,47172,United States,North America,1992-01-10,WWI LCD22W M2003 Black,Wide World Importers,Black,224.97,679.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896014,1,2020-03-10,2020-03-13,2043401,0,1651,2,USD,False,Female,Paige Roderic,Summit,NJ,New Jersey,7901,United States,North America,1971-05-26,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1896015,1,2020-03-10,2020-03-13,1134929,0,452,2,GBP,False,Female,Shannon Baker,SHRIPNEY,Sussex,Sussex,PO22 3SQ,United Kingdom,Europe,1944-05-04,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Red,112.14,219.95,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.7672
1896015,2,2020-03-10,2020-03-13,1134929,0,1092,6,GBP,False,Female,Shannon Baker,SHRIPNEY,Sussex,Sussex,PO22 3SQ,United Kingdom,Europe,1944-05-04,Contoso SLR Camera X144 Gold,Contoso,Gold,222.98,673.0,402,Digital SLR Cameras,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,0.7672
1896024,1,2020-03-10,2020-03-13,1934889,0,80,1,USD,False,Female,Nicole Gomes,Fresno,CA,California,93706,United States,North America,1950-07-09,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Northwind Traders,Yellow,18.65,40.55,106,Bluetooth Headphones,1,Audio,Online,Online,1402.1969696969697,2010-01-01,1.0
1896024,2,2020-03-10,2020-03-13,1934889,0,930,1,USD,False,Female,Nicole Gomes,Fresno,CA,California,93706,United States,North America,1950-07-09,SV 512MB Laptop memory E800 Yellow,Southridge Video,Yellow,17.33,33.99,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1896025,1,2020-03-10,2020-03-15,1143574,0,1794,1,GBP,False,Female,Samantha Barnes,NEWBRIDGE,Oxford,Oxford,OX8 6UN,United Kingdom,Europe,1936-07-25,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.7672
1897006,1,2020-03-11,2020-03-15,1855763,0,435,3,USD,False,Male,Robert Elder,Minneapolis,MN,Minnesota,55415,United States,North America,1973-12-08,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,137.63,269.95,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1897006,2,2020-03-11,2020-03-15,1855763,0,399,6,USD,False,Male,Robert Elder,Minneapolis,MN,Minnesota,55415,United States,North America,1973-12-08,WWI Laptop16 M0160 White,Wide World Importers,White,275.46,599.0,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1897006,3,2020-03-11,2020-03-15,1855763,0,1490,4,USD,False,Male,Robert Elder,Minneapolis,MN,Minnesota,55415,United States,North America,1973-12-08,The Phone Company Smart phones without camera E100 White,The Phone Company,White,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1897007,1,2020-03-11,2020-03-17,149123,0,1675,6,AUD,False,Female,Alice Sandford,BARINGHUP WEST,VIC,Victoria,3463,Australia,Australia,1954-05-05,MGS Hand Games men M300 Red,Tailspin Toys,Red,3.17,6.89,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.534
1897015,1,2020-03-11,2020-03-16,426057,0,374,1,EUR,False,Female,Melanie Nagel,Kaiserslautern Innenstadt,RP,Rheinland-Pfalz,67657,Germany,Europe,1944-03-30,Adventure Works Laptop19W X1980 Silver,Adventure Works,Silver,430.38,1299.0,301,Laptops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.8821
1897024,1,2020-03-11,2020-03-16,149955,0,1519,3,AUD,False,Male,Jaxon Fyans,METUNG,VIC,Victoria,3904,Australia,Australia,1974-10-03,The Phone Company Smart phones Unlocked International M800 Gold,The Phone Company,Gold,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.534
1897024,2,2020-03-11,2020-03-16,149955,0,438,2,AUD,False,Male,Jaxon Fyans,METUNG,VIC,Victoria,3904,Australia,Australia,1974-10-03,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,919.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.534
1897027,1,2020-03-11,2020-03-14,1819547,0,1468,2,USD,False,Female,Patricia Coleman,Smyrna,GA,Georgia,30082,United States,North America,1962-09-09,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1897027,2,2020-03-11,2020-03-14,1819547,0,1589,3,USD,False,Female,Patricia Coleman,Smyrna,GA,Georgia,30082,United States,North America,1962-09-09,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,1.0
1898000,1,2020-03-12,2020-03-17,1384111,0,1667,1,USD,False,Male,Raymond Presley,Houston,TX,Texas,77099,United States,North America,1994-12-29,MGS Hand Games for kids E300 Black,Tailspin Toys,Black,2.8,5.5,701,Boxed Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,1.0
1898000,2,2020-03-12,2020-03-17,1384111,0,878,4,USD,False,Male,Raymond Presley,Houston,TX,Texas,77099,United States,North America,1994-12-29,Contoso Wireless Notebook Optical Mouse X205 Orange,Contoso,Orange,43.06,129.95,308,Computers Accessories,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1898001,1,2020-03-12,2020-03-14,665472,0,427,2,EUR,False,Male,Burkett Bourassa,TOURS,CE,Centre,37100,France,Europe,1949-12-26,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,469.0,303,Desktops,3,Computers,Online,Online,1402.1969696969697,2010-01-01,0.8897
1898001,2,2020-03-12,2020-03-14,665472,0,1606,2,EUR,False,Male,Burkett Bourassa,TOURS,CE,Centre,37100,France,Europe,1949-12-26,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Silver,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",Online,Online,1402.1969696969697,2010-01-01,0.8897
1898004,1,2020-03-12,2020-03-16,1488175,0,2488,1,USD,False,Female,Louise Galyean,Toledo,OH,Ohio,43626,United States,North America,1998-02-12,Contoso Rubberized Skin BlackBerry E100 Black,Contoso,Black,7.64,14.99,505,Cell phones Accessories,5,Cell phones,Online,Online,1402.1969696969697,2010-01-01,1.0
1898004,2,2020-03-12,2020-03-16,1488175,0,493,1,USD,False,Female,Louise Galyean,Toledo,OH,Ohio,43626,United States,North America,1998-02-12,Adventure Works LCD20 M210 Black,Adventure Works,Black,119.11,259.0,304,Monitors,3,Computers,Online,Online,1402.1969696969697,2010-01-01,1.0
1898005,1,2020-03-12,2020-03-15,522503,0,1797,3,EUR,False,Female,Jessica Strauss,Karlsruhe Hohenwettersbach,BW,Baden-Württemberg,76227,Germany,Europe,1988-02-26,MGS Freelancer 2009 E153,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.8897
1898005,2,2020-03-12,2020-03-15,522503,0,1818,9,EUR,False,Female,Jessica Strauss,Karlsruhe Hohenwettersbach,BW,Baden-Württemberg,76227,Germany,Europe,1988-02-26,MGS Train Simulator 2009 E174,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,Online,Online,1402.1969696969697,2010-01-01,0.8897
1898005,3,2020-03-12,2020-03-15,522503,0,1286,1,EUR,False,Female,Jessica Strauss,Karlsruhe Hohenwettersbach,BW,Baden-Württemberg,76227,Germany,Europe,1988-02-26,Contoso Genuine Leather Grip Belt E322 Black,Contoso,Black,39.76,77.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,Online,Online,1402.1969696969697,2010-01-01,0.8897
